barcode,product_name,retailer_name,suspicious_price,median_price_for_barcode,price_ratio,retailer_count,reason_for_flag
8016867002646,"מגן תחתון ארוך במיוחד, עשוי מ-100% כותנה אורגנית (₪1.20 ליחידה)",Be Pharm,21.76,11.48,18.133333333333336,2,Unit/Package Mismatch (Same barcode has 18.1x price variance)
8016867002646,"מגן תחתון ארוך במיוחד, עשוי מ-100% כותנה אורגנית (₪1.20 ליחידה)",Super-Pharm,1.2,11.48,18.133333333333336,2,Unit/Package Mismatch (Lowest price for barcode with 18.1x variance)
8016867008976,"טמפונים עם מוליך - רגולר, עשויים מ-100% כותנה אורגנית (‫₪2.18 ליחידה‬)",Super-Pharm,2.18,20.54,17.844036697247706,2,Unit/Package Mismatch (Lowest price for barcode with 17.8x variance)
8016867008969,"טמפונים עם מוליך - סופר, עשויים מ-100% כותנה אורגנית (₪2.18 ליחידה)",Be Pharm,38.9,20.54,17.844036697247706,2,Unit/Package Mismatch (Same barcode has 17.8x price variance)
8016867008969,"טמפונים עם מוליך - סופר, עשויים מ-100% כותנה אורגנית (₪2.18 ליחידה)",Super-Pharm,2.18,20.54,17.844036697247706,2,Unit/Package Mismatch (Lowest price for barcode with 17.8x variance)
8016867008976,"טמפונים עם מוליך - רגולר, עשויים מ-100% כותנה אורגנית (‫₪2.18 ליחידה‬)",Be Pharm,38.9,20.54,17.844036697247706,2,Unit/Package Mismatch (Same barcode has 17.8x price variance)
5060062992526,רפידות הנקה 24 יח (₪1.29 ליחידה),Good Pharm,22.9,12.094999999999999,17.751937984496124,2,Unit/Package Mismatch (Same barcode has 17.8x price variance)
5060062992526,רפידות הנקה 24 יח (₪1.29 ליחידה),Super-Pharm,1.29,12.094999999999999,17.751937984496124,2,Unit/Package Mismatch (Lowest price for barcode with 17.8x variance)
7290108352535,בישום לחים למייבש הכביסה (₪0.75 ליחידה),Super-Pharm,0.75,6.825,17.2,2,Unit/Package Mismatch (Lowest price for barcode with 17.2x variance)
7290108352535,בישום לחים למייבש הכביסה (₪0.75 ליחידה),Good Pharm,12.9,6.825,17.2,2,Unit/Package Mismatch (Same barcode has 17.2x price variance)
8016867009911,"טמפונים ללא מוליך - סופר, עשויים מ-100% כותנה אורגנית (₪1.99 ליחידה)",Be Pharm,33.9,17.945,17.035175879396984,2,Unit/Package Mismatch (Same barcode has 17.0x price variance)
8016867009911,"טמפונים ללא מוליך - סופר, עשויים מ-100% כותנה אורגנית (₪1.99 ליחידה)",Super-Pharm,1.99,17.945,17.035175879396984,2,Unit/Package Mismatch (Lowest price for barcode with 17.0x variance)
8016867009928,"טמפונים ללא מוליך - רגולר, עשויים מ-100% כותנה אורגנית (₪1.99 ליחידה)",Super-Pharm,1.99,17.945,17.035175879396984,2,Unit/Package Mismatch (Lowest price for barcode with 17.0x variance)
8016867009928,"טמפונים ללא מוליך - רגולר, עשויים מ-100% כותנה אורגנית (₪1.99 ליחידה)",Be Pharm,33.9,17.945,17.035175879396984,2,Unit/Package Mismatch (Same barcode has 17.0x price variance)
8700216891103,פרימיום חיתולים מידה 5 (₪2.04 ליחידה),Good Pharm,33.9,33.9,16.61764705882353,3,Unit/Package Mismatch (Same barcode has 16.6x price variance)
8700216891103,פרימיום חיתולים מידה 5 (₪2.04 ליחידה),Super-Pharm,2.04,33.9,16.61764705882353,3,Unit/Package Mismatch (Lowest price for barcode with 16.6x variance)
8700216891103,פרימיום חיתולים מידה 5 (₪2.04 ליחידה),Be Pharm,33.9,33.9,16.61764705882353,3,Unit/Package Mismatch (Same barcode has 16.6x price variance)
30106659,רוש-פוזה סיקאפלסט שפתיים לילדים ומבוגרים (₪732 ל-),Good Pharm,45.0,388.5,16.266666666666666,2,Unit/Package Mismatch (Lowest price for barcode with 16.3x variance)
30106659,רוש-פוזה סיקאפלסט שפתיים לילדים ומבוגרים (₪732 ל-),Super-Pharm,732.0,388.5,16.266666666666666,2,Unit/Package Mismatch (Same barcode has 16.3x price variance)
7290008092241,ג'נבול קאפס כמוסות ג'ל 20 כמוסות (₪1.54 ליחידה),Super-Pharm,1.54,13.219999999999999,16.16883116883117,2,Unit/Package Mismatch (Lowest price for barcode with 16.2x variance)
7290008092241,ג'נבול קאפס כמוסות ג'ל 20 כמוסות (₪1.54 ליחידה),Good Pharm,24.9,13.219999999999999,16.16883116883117,2,Unit/Package Mismatch (Same barcode has 16.2x price variance)
7290015912938,אדקס כמוסות ליקוויד ג'ל 200 - חדש 16 כמוסות נוזל (₪1.89 ליחידה),Good Pharm,30.25,16.07,16.005291005291006,2,Unit/Package Mismatch (Same barcode has 16.0x price variance)
7290015912938,אדקס כמוסות ליקוויד ג'ל 200 - חדש 16 כמוסות נוזל (₪1.89 ליחידה),Super-Pharm,1.89,16.07,16.005291005291006,2,Unit/Package Mismatch (Lowest price for barcode with 16.0x variance)
5010622018258,חוט דנטאלי דמוי סאטן בטעם מנטה 25 מטר (₪0.96 ל-1 מטר),Be Pharm,15.0,10.0,15.625,3,Unit/Package Mismatch (Same barcode has 15.6x price variance)
5010622018258,חוט דנטאלי דמוי סאטן בטעם מנטה 25 מטר (₪0.96 ל-1 מטר),Good Pharm,10.0,10.0,15.625,3,Unit/Package Mismatch (Same barcode has 15.6x price variance)
5010622018258,חוט דנטאלי דמוי סאטן בטעם מנטה 25 מטר (₪0.96 ל-1 מטר),Super-Pharm,0.96,10.0,15.625,3,Unit/Package Mismatch (Lowest price for barcode with 15.6x variance)
8700216891011,פרימיום חיתולים מידה 6 (₪2.22 ליחידה),Good Pharm,33.9,33.9,15.270270270270268,3,Unit/Package Mismatch (Same barcode has 15.3x price variance)
8700216891011,פרימיום חיתולים מידה 6 (₪2.22 ליחידה),Super-Pharm,2.22,33.9,15.270270270270268,3,Unit/Package Mismatch (Lowest price for barcode with 15.3x variance)
8700216891011,פרימיום חיתולים מידה 6 (₪2.22 ליחידה),Be Pharm,33.9,33.9,15.270270270270268,3,Unit/Package Mismatch (Same barcode has 15.3x price variance)
7290100413012,פרימוורה שמן אקליפטוס (₪379 ל-),Super-Pharm,379.0,201.95,15.220883534136547,2,Unit/Package Mismatch (Same barcode has 15.2x price variance)
7290100413012,פרימוורה שמן אקליפטוס (₪379 ל-),Good Pharm,24.9,201.95,15.220883534136547,2,Unit/Package Mismatch (Lowest price for barcode with 15.2x variance)
4086900102026,פרימוורה שמן עץ התה (₪419 ל-),Super-Pharm,419.0,223.45,15.017921146953405,2,Unit/Package Mismatch (Same barcode has 15.0x price variance)
4086900102026,פרימוורה שמן עץ התה (₪419 ל-),Good Pharm,27.9,223.45,15.017921146953405,2,Unit/Package Mismatch (Lowest price for barcode with 15.0x variance)
7290002041009,קומפלט קרם דאודורנט לבית השחי (₪519 ל-),Super-Pharm,519.0,45.0,11.533333333333333,3,Potential Pricing Error (Outlier)
887167588509,"LAUDER ADVANCED NIGHT REPAIR קרם עיניים (₪2,400 ל-)",Super-Pharm,2400.0,270.0,8.88888888888889,3,Potential Pricing Error (Outlier)
887167327665,DAY WEAR קרם עיניים,Super-Pharm,1200.0,135.0,8.88888888888889,3,Potential Pricing Error (Outlier)
192333102749,קרם עיניים סמארט קליניק,Super-Pharm,2133.33,240.0,8.888875,3,Potential Pricing Error (Outlier)
4005808812882,Q10 POWER קרם עיניים (₪673.33 ל-),Super-Pharm,673.33,79.9,8.427158948685857,3,Potential Pricing Error (Outlier)
85715333032,BELLA VITA א.ד.פ לאשה (₪400 ל-),Super-Pharm,400.0,49.9,8.016032064128257,3,Potential Pricing Error (Outlier)
3600522251750,L'OREAL PARIS REVITALIFT LASER קרם עיניים להפחתת מראה קמטים (₪740 ל-),Super-Pharm,740.0,95.0,7.7894736842105265,5,Potential Pricing Error (Outlier)
3600523201310,L'OREAL PARIS REVITALIFT FILLER קרם עיניים להפחתת מראה עייפות (₪740 ל-),Super-Pharm,740.0,96.0,7.708333333333333,5,Potential Pricing Error (Outlier)
3574661352527,HYDRO BOOST קרם עיניים (₪553.33 ל-),Super-Pharm,553.33,72.4,7.64267955801105,4,Potential Pricing Error (Outlier)
3574661699523,RETINOL BOOST קרם עיניים (₪740 ל-),Super-Pharm,740.0,99.45,7.440925087983912,4,Potential Pricing Error (Outlier)
3574661520353,CLEAR & DEFEND ג'ל לטיפול מהיר (₪366.67 ל-),Super-Pharm,366.67,50.0,7.3334,3,Potential Pricing Error (Outlier)
858511001289,"LEAVE-IN MOLECULAR REPAIR מסכה ללא שטיפה לתיקון ושיקום מולקולרי של השיער (₪1,206.67 ל-)",Super-Pharm,1206.67,179.0,6.741173184357542,3,Potential Pricing Error (Outlier)
4005808827336,CELLULAR קרם עיניים,Super-Pharm,846.67,128.0,6.614609375,3,Potential Pricing Error (Outlier)
5012583210900,ג'ל לגבות ולקצוות אחיזה 6 (₪318.12 ל-),Super-Pharm,318.12,49.9,6.375150300601202,3,Potential Pricing Error (Outlier)
3614274170191,"RENERGIE H.C.F טריפל סרום (₪1,615 ל-)",Super-Pharm,1615.0,258.4,6.250000000000001,3,Potential Pricing Error (Outlier)
192333189764,ANTI BLEMISH ג'ל לטיפול בפצעונים (₪825 ל-),Super-Pharm,825.0,132.0,6.25,3,Potential Pricing Error (Outlier)
3614273660440,"GENIFIQUE LIGHT PEARL סרום עיניים (₪1,830 ל-)",Super-Pharm,1830.0,292.8,6.25,3,Potential Pricing Error (Outlier)
7290002000310,OIL קלאסיק פרפיום (₪873.33 ל-),Super-Pharm,873.33,149.0,5.8612751677852355,3,Potential Pricing Error (Outlier)
3600524025540,סרום אנטי-אייג'ינג לעיניים- רויטליפט פילר,Super-Pharm,555.0,96.0,5.78125,5,Potential Pricing Error (Outlier)
3614274170207,"טריפל סרום עיניים רנרג'י 20 מ""ל",Super-Pharm,2045.0,368.1,5.555555555555555,4,Potential Pricing Error (Outlier)
7290104964954,מסכת בד זהב למיצוק וזוהר לעור (₪55 ל-),Super-Pharm,55.0,10.0,5.5,3,Potential Pricing Error (Outlier)
7290104964961,מסכת בד ויטמין C למראה עור אחיד וקורן (₪55 ל-),Super-Pharm,55.0,10.0,5.5,3,Potential Pricing Error (Outlier)
7290016186178,טיפות לניקוי שיניים מהשן הראשונה לגילאי 3-24 חודשים (₪154.50 ל-),Super-Pharm,154.5,29.9,5.167224080267559,3,Potential Pricing Error (Outlier)
7290018386538,פרסטי+ טיפות לניקוי שיניים מהשן הראשונה לתינוקות לגילאי 3-24 חודשים (₪154.50 ל-),Super-Pharm,154.5,29.9,5.167224080267559,3,Potential Pricing Error (Outlier)
192333042793,MOISTURE SURGE INTENSE ג'ל לחות עשיר לעור יבש מאוד עד יבש מעורב (₪400 ל-),Super-Pharm,400.0,90.0,4.444444444444445,3,Potential Pricing Error (Outlier)
192333066928,MOISTURE SURGE קרם לחות במרקם ג'ל 100 שעות (₪400 ל-),Super-Pharm,400.0,90.0,4.444444444444445,3,Potential Pricing Error (Outlier)
192333101674,סרום טיפולי לתיקון קמטים,Super-Pharm,1350.0,303.75,4.444444444444445,3,Potential Pricing Error (Outlier)
887167485471,"LAUDER ADVANCED NIGHT REPAIR סרום מתקדם (₪1,300 ל-)",Super-Pharm,1300.0,292.5,4.444444444444445,3,Potential Pricing Error (Outlier)
887167425958,LAUDER PERFECTIONIST PRO ג'ל מיימי להגנה מקיפה מקרני UV- עם שמונה נוגדי חמצון SPF50 (₪600 ל-),Super-Pharm,600.0,135.0,4.444444444444445,3,Potential Pricing Error (Outlier)
7290104964107,MULTI EFFECT קרם עיניים (₪170 ל-),Super-Pharm,170.0,39.06,4.352278545826933,4,Potential Pricing Error (Outlier)
7290012350269,REVIVAL קרם עיניים (₪473.33 ל-),Super-Pharm,473.33,110.685,4.276369878483986,4,Potential Pricing Error (Outlier)
7290104969911,C POWER קרם עיניים ויטמין C (₪223.33 ל-),Super-Pharm,223.33,53.81,4.150343802267237,4,Potential Pricing Error (Outlier)
7290104969928,C POWER קרם לילה ויטמין C (₪223.33 ל-),Super-Pharm,223.33,57.72,3.8691961191961193,3,Potential Pricing Error (Outlier)
3600523971954,L'OREAL PARIS REVITALIFT LASER סרום רטינול ערב (₪370 ל-),Super-Pharm,370.0,97.45,3.7968188814776807,4,Potential Pricing Error (Outlier)
3600524162511,L'OREAL PARIS AGE PERFECT LE DUO סרום (₪469.33 ל-),Super-Pharm,469.33,124.45,3.771233427079148,4,Potential Pricing Error (Outlier)
3600542432962,SKIN NATURALS סרום לפנים אלוורה (₪226.67 ל-),Super-Pharm,226.67,60.95,3.7189499589827726,4,Potential Pricing Error (Outlier)
3600523936625,L'OREAL PARIS REVITALIFT LASER סרום לפנים להפחתת מראה קמטים (₪370 ל-),Super-Pharm,370.0,99.9,3.7037037037037033,5,Potential Pricing Error (Outlier)
3600523873920,L'OREAL PARIS REVITALIFT FILLER סרום לפנים חומצה היאלורנית (₪370 ל-),Super-Pharm,370.0,99.9,3.7037037037037033,5,Potential Pricing Error (Outlier)
42246640,ניוואה דאודורנט רול און פאוודר טאצ' לאישה (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900036445,דאודורנט רול און בלאק אנד וויט פיור לאישה (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900036476,דאודורנט רול און בלאק אנד וויט קליר לאישה (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900036506,דאודורנט רול און בלאק אנד וויט לגבר (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900388513,דאודורנט רול און דריי קומפורט לאישה (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900513069,דאודורנט רול און דיפ לגבר (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900639554,ניוואה דאודורנט רול און פרש נטורל לאישה (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900845702,דאודורנט רול און קול קיק פרש לגבר (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4005900874962,דאודורנט רול און לגבר דיפ ביט (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
4006000016504,דאודורנט רול און פרש סנסיישן לגבר (₪43.80 ל-),Super-Pharm,43.8,11.9,3.680672268907563,3,Potential Pricing Error (Outlier)
7290110457761,ICON GLEAM א.ד.פ אישה,Super-Pharm,438.0,119.0,3.680672268907563,3,Potential Pricing Error (Outlier)
3600524197704,L'OREAL PARIS REVITALIFT LASER סרום פפטידים (₪386.67 ל-),Super-Pharm,386.67,105.4,3.668595825426945,4,Potential Pricing Error (Outlier)
7290012350276,REVIVAL סרום (₪473.33 ל-),Super-Pharm,473.33,131.735,3.5930466466770405,4,Potential Pricing Error (Outlier)
3600524070212,L'OREAL PARIS REVITALIFT CLINICAL סרום ויטמין C (₪403.33 ל-),Super-Pharm,403.33,114.0,3.537982456140351,4,Potential Pricing Error (Outlier)
3600524012601,L'OREAL PARIS CELL RENEW סרום מידנייט לפנים (₪440 ל-),Super-Pharm,440.0,124.9,3.5228182546036826,3,Potential Pricing Error (Outlier)
3600524119829,L'OREAL PARIS BRIGHT REVEAL סרום 10% ניאצינאמיד (₪403.33 ל-),Super-Pharm,403.33,114.95,3.5087429317094387,4,Potential Pricing Error (Outlier)
8056860212031,CAVALLI paradiso א.ד.פ לאשה (₪436.67 ל-),Super-Pharm,436.67,129.0,3.3850387596899227,3,Potential Pricing Error (Outlier)
3600542513241,סרום עם פחם (₪226.67 ל-),Super-Pharm,226.67,67.0,3.3831343283582087,3,Potential Pricing Error (Outlier)
3600542541602,SKIN ACTIVE סרום לפנים ויטמין C (‫₪226.67 ל-‬),Super-Pharm,226.67,67.0,3.3831343283582087,3,Potential Pricing Error (Outlier)
5900717729735,ויטמין אנרג'י סרום פנים C+E (₪269.67 ל-),Super-Pharm,269.67,79.9,3.3750938673341677,3,Potential Pricing Error (Outlier)
7290011622428,אצבעות בוטנים ותירס מגיל 6+ חודשים (₪19.78 ל-),Super-Pharm,19.78,5.9,3.3525423728813557,3,Potential Pricing Error (Outlier)
3614272907652,ARMANI MY WAY א.ד.פ לאשה (₪670 ל-),Super-Pharm,670.0,201.0,3.3333333333333335,4,Potential Pricing Error (Outlier)
7290006788269,"PERFECT CARE סרום למיצוק העור 30 מ""ל",Super-Pharm,333.33,100.0,3.3333,3,Potential Pricing Error (Outlier)
3574661781211,HYDRO BOOST סרום לחות מוגברת (₪303.33 ל-),Super-Pharm,303.33,91.0,3.333296703296703,3,Potential Pricing Error (Outlier)
3574661780511,RETINOL BOOST סרום לילה מועשר (₪436.67 ל-),Super-Pharm,436.67,132.0,3.3081060606060606,4,Potential Pricing Error (Outlier)
7290347222156,שמן פלז'ר (₪669.67 ל-),Super-Pharm,669.67,203.0,3.2988669950738916,3,Potential Pricing Error (Outlier)
7290011910105,סרום פנים ועיניים (₪336.33 ל-),Super-Pharm,336.33,102.0,3.2973529411764706,3,Potential Pricing Error (Outlier)
7290018973028,שמן בוסטר אולטימטיבי (₪570 ל-),Super-Pharm,570.0,173.0,3.2947976878612715,3,Potential Pricing Error (Outlier)
7290014720503,סרום לפנים לכל סוגי העור. סדרת הזרעים (₪303 ל-),Super-Pharm,303.0,92.5,3.2756756756756755,3,Potential Pricing Error (Outlier)
4005900816108,דאודורנט רול און דריי אימפקט לגבר (₪43.80 ל-),Super-Pharm,43.8,13.45,3.2565055762081783,4,Potential Pricing Error (Outlier)
7290011618216,אורז אפויים לתינוק בטעם בננה (₪43.80 ל-),Super-Pharm,43.8,13.5,3.244444444444444,3,Potential Pricing Error (Outlier)
7290011618131,אורז אפויים לתינוק בטעם גזר (₪43.80 ל-),Super-Pharm,43.8,13.5,3.244444444444444,3,Potential Pricing Error (Outlier)
7290011618124,אורז אפויים לתינוק בטעם ירקות (₪43.80 ל-),Super-Pharm,43.8,13.5,3.244444444444444,3,Potential Pricing Error (Outlier)
7290011618025,אורז אפויים לתינוק בטעם טבעי (₪43.80 ל-),Super-Pharm,43.8,13.5,3.244444444444444,3,Potential Pricing Error (Outlier)
7509546061672,דאודורנט סטיק אקטסרים (₪57.80 ל-),Super-Pharm,57.8,17.9,3.229050279329609,3,Potential Pricing Error (Outlier)
5410091648176,רול און פינק (₪31.80 ל-),Super-Pharm,31.8,10.0,3.18,3,Potential Pricing Error (Outlier)
9000100760591,רול און לגבר אינוויזיבל פאוואר (‫₪31.80 ל-‬),Super-Pharm,31.8,10.0,3.18,3,Potential Pricing Error (Outlier)
4015000280211,רול און קאריביאן לימון לאישה 48 שעות (₪31.80 ל-),Super-Pharm,31.8,10.0,3.18,3,Potential Pricing Error (Outlier)
9000100806657,רול און ספורט אינויזיבל פאוור (₪31.80 ל-),Super-Pharm,31.8,10.0,3.18,3,Potential Pricing Error (Outlier)
4005900488459,דאודורנט רול און דריי פרש לאישה (₪43.80 ל-),Super-Pharm,43.8,13.95,3.139784946236559,4,Potential Pricing Error (Outlier)
8006540303603,משחת הצמדה לתותבות (₪149.75 ל-),Super-Pharm,149.75,47.9,3.126304801670146,3,Potential Pricing Error (Outlier)
7296168001833,אצבעוני גומי M,Be Pharm,1.9,1.9,1.0,1,Unreasonably Low Price for Category (בית מרקחת)
7296168001840,אצבעוני גומי L,Be Pharm,1.9,1.9,1.0,1,Unreasonably Low Price for Category (בית מרקחת)
