query,code,product_name,description,price,formatted_price,unit_description,brand,image_url,image_path
פיתות,P_497204,פיתות בשקית,פיתות בשקית,9.5,9.50 ₪,5 * 100 גרם,ברמן לחם,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/GMF26_M_P_497204_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_497204.jpg
פיתות,P_7290016867282,פיתות כוסמין מלא,פיתות כוסמין מלא,19.5,19.50 ₪,8 יחידות,"המאפה של ד""ר מרק","https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/TFF58_M_P_7290016867282_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290016867282.jpg
פיתות,P_7290016867046,פיתות קלות כוסמין,פיתות קלות כוסמין,17.5,17.50 ₪,6 יחידות,"המאפה של ד""ר מרק","https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/SWD56_M_P_7290016867046_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290016867046.jpg
פיתות,P_7290016867152,פיתות קלות מקמח כוסמין,מארז פיתות קלות מקמח כוסמין,15.9,15.90 ₪,5 יחידות,"המאפה של ד""ר מרק","https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/TAF54_M_P_7290016867152_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290016867152.jpg
פיתות,P_1598580,פיתות כוסמין מלא 100%,פיתות כוסמין מלא 100%,14.9,14.90 ₪,372 גרם,קונדטור.ברון,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/XSV36_M_P_1598580_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_1598580.jpg
פיתות,P_7296073515357,מארז פיתות אסליות,מארז פיתות אסליות,9.0,9.00 ₪,5 יחידות,שופרסל,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/JUC60_M_P_7296073515357_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7296073515357.jpg
פיתות,P_7290018540329,פיתה פיתה,פיתה פיתה,14.9,14.90 ₪,8 * 100 גרם,אנג'ל מאפיה,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/YDE50_M_P_7290018540329_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290018540329.jpg
פיתות,P_7290017947464,מארז פיתות כוסמין,מארז פיתות כוסמין,17.9,17.90 ₪,8 יחידות,אנג'ל מאפיה,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/FCR60_M_P_7290017947464_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290017947464.jpg
פיתות,P_7290017746128,מיני פיתות קלאסיות,מיני פיתות קלאסיות,15.5,15.50 ₪,10 * 50 גרם,דוידוביץ,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/TGZ54_M_P_7290017746128_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290017746128.jpg
פיתות,P_7290018581254,מיני פיתות כוסמין מלא,מיני פיתות כוסמין מלא,15.9,15.90 ₪,376 גרם,טאוברד,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/GRF52_M_P_7290018581254_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/פיתות/P_7290018581254.jpg
פיתות,P_7296073661931,מארז פיתה ביס,מארז פיתה ביס,15.5,15.50 ₪,10 יחידות,שופרסל,,
פיתות,P_7290010777488,פיתה מחמצת 10 יחידות,פיתה מחמצת 10 יחידות,17.8,17.80 ₪,300 גרם,פיתה אקספרס,,
פיתות,P_9951165,לחם פיתה מארז,לחם פיתה מארז,18.5,18.50 ₪,10 * 110 גרם,"ד""ר פיתה בע""מ",,
