query,code,product_name,description,price,formatted_price,unit_description,brand,image_url,image_path
אורז,P_211169,אורז תאילנדי סוגת,אורז תאילנדי,7.5,7.50 ₪,"1 ק""ג",סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/ZIW20_M_P_211169_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_211169.jpg
אורז,P_7296073224464,אורז לבן ארוך אורגני,אורז לבן ארוך אורגני,10.9,10.90 ₪,500 גרם,גרין,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/VLX56_M_P_7296073224464_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7296073224464.jpg
אורז,P_211985,אורז עגול,אורז עגול,12.9,12.90 ₪,"1 ק""ג",סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/AOG26_M_P_211985_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_211985.jpg
אורז,P_211442,אורז פרסי קלאסי סוגת,אורז פרסי קלאסי סוגת,10.9,10.90 ₪,"1 ק""ג",סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/ZTJ14_M_P_211442_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_211442.jpg
אורז,P_7290100700396,אורז יסמין קלאסי,אורז יסמין קלאסי,12.9,12.90 ₪,"1 ק""ג",סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/MRT44_M_P_7290100700396_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290100700396.jpg
אורז,P_7290100701157,אורז להכנת סושי,אורז להכנת סושי,13.9,13.90 ₪,"1 ק""ג",סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/NVA40_M_P_7290100701157_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290100701157.jpg
אורז,P_7290100704707,אורז מיקס,אורז מיקס,10.9,10.90 ₪,500 גרם,סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/TBO44_M_P_7290100704707_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290100704707.jpg
אורז,P_7290100704691,אורז אדום,אורז אדום,10.9,10.90 ₪,500 גרם,סוגת,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/TAY46_M_P_7290100704691_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290100704691.jpg
אורז,P_7290117260081,אורז יסמין דאווט,אורז יסמין דאווט,13.5,13.50 ₪,"1 ק""ג",וילי פוד,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/RGS44_M_P_7290117260081_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290117260081.jpg
אורז,P_7290108509700,אורז פרסי דאווט,אורז פרסי דאווט,12.5,12.50 ₪,"1 ק""ג",וילי פוד,"https://res.cloudinary.com/shufersal/image/upload/f_auto,q_auto/v1551800922/prod/product_images/products_medium/UXP48_M_P_7290108509700_1.png",/Users/noa/Desktop/PriceComparisonApp/data/images/אורז/P_7290108509700.jpg
